nohup: 忽略输入
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:146 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:66 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:65 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:208 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:118 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:209 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:191 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:214 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:191 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:189 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:189 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:208 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:73 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:63 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:212 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:191 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:189 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:117 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:208 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:209 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:191 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:115 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:209 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:190 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:212 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:97 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:154 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:190 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:182 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:190 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:79 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:211 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:63 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:170 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:137 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:63 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:189 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:191 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring:          |
gpu id:0 gpu memory:4074 MiB | gpu power:189 W | monitoring: >        |
gpu id:0 gpu memory:4350 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:4726 MiB | gpu power:199 W | monitoring: >>>      |
gpu id:0 gpu memory:5264 MiB | gpu power:191 W | monitoring: >>>>     |
gpu id:0 gpu memory:5464 MiB | gpu power:205 W | monitoring:          |
gpu id:0 gpu memory:5466 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:176 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:208 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:208 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:107 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:202 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:205 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:60 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:206 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:196 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:193 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:198 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:191 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:192 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:61 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:201 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:199 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:74 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:194 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:200 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:63 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:171 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:195 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:204 W | monitoring: >>>      |
gpu id:0 gpu memory:3797 MiB | gpu power:208 W | monitoring: >>>>     |
gpu id:0 gpu memory:3797 MiB | gpu power:62 W | monitoring:          |
gpu id:0 gpu memory:3797 MiB | gpu power:203 W | monitoring: >        |
gpu id:0 gpu memory:3797 MiB | gpu power:207 W | monitoring: >>       |
gpu id:0 gpu memory:3797 MiB | gpu power:197 W | monitoring: >>>      |
